order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1683909,54,prior,55,3,11,18
692802,54,prior,56,4,9,1
3137144,54,prior,57,6,17,2
1967453,54,prior,58,6,21,7
899785,54,prior,59,4,8,5
3370941,54,prior,60,6,23,2
1433019,54,prior,61,3,12,4
910390,54,prior,62,2,10,6
2340803,54,prior,63,4,8,2
2101107,54,prior,64,1,13,4
1000935,54,prior,65,4,11,10
100777,54,prior,66,4,11,7
3147262,54,prior,67,4,13,0
496907,54,prior,68,1,11,4
1107137,54,prior,69,5,15,4
1743688,54,prior,70,1,15,3
1404810,54,prior,71,4,10,3
865967,54,prior,72,1,13,4
1456703,54,prior,73,2,23,1
3161832,54,prior,74,4,13,2
75972,54,prior,75,6,12,2
2004727,54,prior,76,0,10,8
596690,54,prior,77,1,11,1
1325316,54,test,78,2,23,1
2080943,55,prior,1,0,14,
2006658,55,prior,2,2,17,9
3057843,55,prior,3,2,7,28
3114269,55,prior,4,1,13,13
2986671,55,prior,5,2,15,15
1677021,55,prior,6,2,13,28
2206148,55,prior,7,1,13,13
39325,55,train,8,2,18,30
2654273,56,prior,1,1,17,
807593,56,prior,2,1,8,7
2511442,56,prior,3,4,18,3
1909697,56,prior,4,1,11,4
1507154,56,prior,5,0,9,6
1271686,56,prior,6,1,18,8
976101,56,prior,7,2,11,8
758679,56,prior,8,0,16,5
1221340,56,prior,9,1,8,8
1327957,56,prior,10,2,10,8
2139271,56,prior,11,1,8,13
1836190,56,prior,12,2,9,8
13318,56,train,13,1,9,6
1381572,57,prior,1,6,10,
1435093,57,prior,2,4,11,5
1456958,57,prior,3,3,17,6
48293,57,prior,4,5,7,9
2047997,57,prior,5,5,15,7
1623693,57,prior,6,4,21,13
435581,57,prior,7,2,10,12
463436,57,prior,8,4,1,9
1545777,57,prior,9,3,22,6
2380545,57,prior,10,6,6,10
839442,57,prior,11,2,7,3
949025,57,prior,12,6,11,4
1775331,57,prior,13,3,10,11
2676852,57,prior,14,6,5,10
320326,57,test,15,0,7,8
913794,58,prior,1,4,14,
692224,58,prior,2,0,10,3
714002,58,prior,3,6,15,13
1578027,58,prior,4,0,17,1
164627,58,prior,5,0,7,7
3097573,58,prior,6,4,18,4
1089058,58,prior,7,0,9,3
326173,58,prior,8,2,10,9
1867561,58,prior,9,3,10,15
2143792,58,prior,10,3,11,7
139882,58,prior,11,5,9,9
2830335,58,prior,12,0,13,16
2023100,58,prior,13,0,12,7
2144995,58,prior,14,5,12,30
1976929,58,prior,15,4,21,6
2128599,58,test,16,4,12,7
584586,59,prior,1,5,15,
1385031,59,prior,2,1,10,24
2149689,59,prior,3,0,10,6
3050891,59,prior,4,2,12,2
2395967,59,prior,5,3,9,15
1071381,59,prior,6,2,10,20
2756878,59,prior,7,2,11,14
2994801,59,prior,8,3,11,29
1794276,59,prior,9,0,21,30
1625716,59,prior,10,4,8,11
1651215,59,train,11,0,12,10
2769226,60,prior,1,0,20,
1205618,60,prior,2,5,14,26
291527,60,prior,3,2,13,11
1783260,60,prior,4,2,11,28
3224056,60,prior,5,5,15,24
989260,60,prior,6,2,14,25
2132947,60,prior,7,5,18,30
1597833,60,prior,8,1,11,30
1099519,60,test,9,4,22,30
817409,61,prior,1,2,11,
1839867,61,prior,2,5,10,30
3160844,61,prior,3,5,15,14
1713067,61,prior,4,1,9,30
144494,61,test,5,4,10,17
2887267,62,prior,1,1,0,
964058,62,prior,2,4,10,10
2163945,62,prior,3,6,11,30
3349827,62,prior,4,0,13,15
1376443,62,prior,5,4,20,4
2655621,62,prior,6,4,14,14
1275664,62,prior,7,1,14,18
1812321,62,prior,8,4,13,30
2512030,62,prior,9,4,14,14
479208,62,prior,10,1,12,4
1019719,62,train,11,2,12,29
2205298,63,prior,1,3,20,
2568280,63,prior,2,0,9,11
1763414,63,prior,3,4,14,11
3092533,63,prior,4,0,11,24
414538,63,prior,5,1,10,8
1538989,63,prior,6,6,14,12
3077044,63,prior,7,1,14,9
2644515,63,prior,8,2,19,15
495013,63,prior,9,0,10,26
973757,63,prior,10,2,14,2
1225619,63,prior,11,0,7,5
863243,63,prior,12,6,13,6
226861,63,prior,13,6,14,7
107377,63,prior,14,6,8,7
2286777,63,prior,15,5,12,6
390867,63,prior,16,3,15,5
3140578,63,prior,17,1,11,19
561303,63,prior,18,5,12,4
1023723,63,prior,19,3,16,5
2104282,63,prior,20,3,14,7
2838026,63,prior,21,5,9,2
1764004,63,prior,22,3,14,5
3028801,63,prior,23,3,12,7
2793873,63,prior,24,6,13,3
2158097,63,prior,25,0,5,8
1580628,63,prior,26,5,17,5
383458,63,prior,27,2,11,11
97480,63,prior,28,4,8,9
3301134,63,prior,29,1,18,11
2352518,63,prior,30,5,12,4
1128333,63,prior,31,2,17,4
1023454,63,prior,32,1,13,6
586227,63,prior,33,3,12,9
77449,63,prior,34,1,12,12
1816750,63,prior,35,1,12,14
2190355,63,prior,36,1,12,14
2617055,63,prior,37,6,9,12
1223316,63,prior,38,1,14,9
443742,63,prior,39,0,11,13
2989905,63,train,40,6,8,13
802141,64,prior,1,2,14,
2601258,64,prior,2,6,10,11
2057180,64,prior,3,1,22,2
2507322,64,prior,4,6,17,12
33681,64,prior,5,5,0,6
629726,64,prior,6,3,20,19
2302602,64,prior,7,5,20,9
3215917,64,prior,8,6,17,15
2754807,64,prior,9,6,15,7
3129760,64,prior,10,1,10,9
2639013,64,train,11,0,13,27
1583644,65,prior,1,0,9,
3253911,65,prior,2,0,9,7
1422896,65,prior,3,0,10,14
3003586,65,prior,4,1,13,1
1625976,65,prior,5,5,14,4
2133732,65,prior,6,6,15,15
1999119,65,prior,7,0,15,1
225812,65,prior,8,1,12,29
2843095,65,prior,9,2,10,8
3029625,65,prior,10,1,8,6
692225,65,prior,11,4,9,30
2630919,65,prior,12,4,8,7
2028484,65,prior,13,4,15,14
864720,65,prior,14,2,9,30
1072954,65,train,15,6,17,30
1089019,66,prior,1,2,17,
2143319,66,prior,2,5,12,30
4595,66,prior,3,3,21,30
2360283,66,prior,4,6,12,30
2401332,66,prior,5,0,10,30
932035,66,prior,6,1,11,30
34647,66,train,7,3,19,23
3205960,67,prior,1,3,11,
970922,67,prior,2,1,15,5
596585,67,prior,3,1,13,7
2037087,67,prior,4,2,9,8
2474111,67,prior,5,3,14,8
1568481,67,prior,6,3,12,7
1723781,67,prior,7,2,13,6
2048527,67,prior,8,2,11,7
2389031,67,prior,9,2,14,7
2378562,67,prior,10,1,10,6
1515698,67,prior,11,1,11,7
1928050,67,prior,12,2,12,8
1949274,67,prior,13,1,10,6
551869,67,prior,14,1,9,7
2233579,67,prior,15,2,15,15
768572,67,prior,16,4,10,9
46584,67,prior,17,1,19,11
150528,67,prior,18,5,16,4
29758,67,prior,19,0,14,9
2812906,67,prior,20,3,13,3
1558976,67,prior,21,1,9,5
863974,67,prior,22,1,11,14
2308399,67,prior,23,1,14,14
1931044,67,prior,24,2,12,1
2757217,67,train,25,0,11,5
2333802,68,prior,1,5,10,
35187,68,prior,2,5,12,21
1830818,68,prior,3,4,19,30
2253039,68,prior,4,3,13,30
1084179,68,prior,5,1,11,30
3117228,68,prior,6,6,14,30
3024191,68,test,7,2,15,30
2576966,69,prior,1,2,16,
2624115,69,prior,2,2,12,14
539112,69,prior,3,2,18,14
2023333,69,prior,4,3,22,8
2550244,69,prior,5,2,14,13
2817181,69,test,6,2,11,7
2260493,70,prior,1,6,18,
2708482,70,prior,2,3,18,11
3087916,70,prior,3,1,19,5
3080922,70,prior,4,4,16,17
737301,70,prior,5,0,13,30
939800,70,prior,6,4,16,11
2509231,70,prior,7,4,15,30
2373040,70,prior,8,6,12,9
2950172,70,prior,9,4,19,12
2848644,70,prior,10,4,20,14
450929,70,prior,11,3,18,30
2446697,70,prior,12,6,20,30
29902,70,prior,13,2,17,30
669729,70,train,14,5,12,30
364423,71,prior,1,3,10,
1962560,71,prior,2,3,16,7
1841185,71,prior,3,5,12,9
3112384,71,prior,4,0,19,2
2012622,71,prior,5,4,21,18
434668,71,prior,6,2,14,12
2861050,71,prior,7,3,9,8
2606009,71,prior,8,3,16,14
920597,71,prior,9,5,14,30
21889,71,prior,10,2,15,11
1382694,71,prior,11,5,13,3
1964503,71,prior,12,0,13,30
2538672,71,prior,13,5,6,26
1437649,71,prior,14,0,15,16
2600443,71,prior,15,1,9,8
322607,71,prior,16,3,17,16
461359,71,prior,17,1,11,12
2389339,71,prior,18,4,14,10
1072501,71,prior,19,4,9,14
703584,71,prior,20,6,14,9
2075249,71,prior,21,3,15,18
3065988,71,prior,22,5,16,23
1551092,71,prior,23,2,10,18
3038639,71,train,24,5,13,17
2451656,72,prior,1,5,15,
1070540,72,prior,2,1,14,30
2661469,72,prior,3,2,13,8
389760,72,prior,4,6,13,4
2186390,72,prior,5,5,13,13
2050302,72,prior,6,6,14,15
2844729,72,prior,7,6,11,21
1567570,72,prior,8,0,14,15
2820122,72,prior,9,4,16,11
1016285,72,prior,10,5,16,15
797450,72,prior,11,4,16,6
2520276,72,prior,12,6,12,30
2608424,72,train,13,2,14,30
2286453,73,prior,1,2,17,
1463865,73,prior,2,3,20,30
2483845,73,prior,3,3,19,14
408636,73,prior,4,5,16,16
1908303,73,prior,5,3,16,26
917141,73,prior,6,0,13,25
2499247,73,prior,7,1,20,22
2883656,73,test,8,6,18,30
643818,74,prior,1,5,8,
360105,74,prior,2,5,6,7
1154777,74,prior,3,1,8,10
1386615,74,prior,4,3,7,23
3391303,74,prior,5,1,13,30
482516,74,train,6,4,7,10
1519861,75,prior,1,5,13,
2071859,75,prior,2,1,14,17
2773128,75,prior,3,3,13,9
1604099,75,prior,4,4,16,15
2003456,75,prior,5,1,14,4
207152,75,prior,6,1,13,7
2123286,75,prior,7,0,14,6
690372,75,prior,8,5,15,5
64791,75,prior,9,2,13,11
1047678,75,prior,10,5,12,3
44604,75,prior,11,4,11,6
20042,75,prior,12,3,12,6
1354911,75,prior,13,1,13,5
2391532,75,prior,14,1,12,7
2641583,75,prior,15,0,13,6
2322830,75,prior,16,6,12,6
122274,75,prior,17,2,13,10
2433377,75,prior,18,6,13,11
1972009,75,prior,19,6,12,7
1338309,75,prior,20,6,11,14
3192011,75,prior,21,0,13,22
1578024,75,prior,22,2,13,9
1657089,75,prior,23,4,14,9
1970262,75,test,24,3,11,6
3045366,76,prior,1,3,10,
1522904,76,prior,2,5,11,30
1934930,76,prior,3,2,11,25
1491175,76,prior,4,1,7,13
2102068,76,prior,5,1,11,0
2763506,76,prior,6,3,9,30
2792895,76,prior,7,4,8,29
1474394,76,prior,8,2,9,19
380972,76,prior,9,4,8,30
3294399,76,train,10,4,8,14
2669994,77,prior,1,2,11,
2896422,77,prior,2,1,13,30
474349,77,prior,3,0,15,27
1574973,77,prior,4,2,9,16
2878839,77,prior,5,0,9,5
431626,77,prior,6,1,11,15
2239642,77,prior,7,6,14,5
1094601,77,prior,8,6,18,7
2525859,77,prior,9,0,17,8
1941570,77,prior,10,0,9,7
2432711,77,prior,11,1,11,22
737247,77,prior,12,0,15,6
2681168,77,test,13,0,15,28
609104,78,prior,1,1,19,
843529,78,prior,2,6,10,5
85768,78,prior,3,0,8,8
3001769,78,prior,4,2,7,9
91957,78,prior,5,0,14,30
1009350,78,prior,6,6,10,30
1700658,78,train,7,6,11,7
1913204,79,prior,1,0,12,
3189274,79,prior,2,0,14,7
2667939,79,prior,3,1,17,8
2246974,79,prior,4,0,16,13
1390523,79,prior,5,0,2,21
2726708,79,prior,6,1,19,30
1882917,79,prior,7,0,15,30
21708,79,train,8,0,6,30
1331103,80,prior,1,2,6,
2122341,80,prior,2,2,16,21
2875845,80,prior,3,0,16,12
338550,80,prior,4,1,10,8
3348165,80,prior,5,6,15,5
1141480,80,prior,6,0,13,8
3276030,80,prior,7,5,12,12
1631228,80,prior,8,3,15,12
1506191,80,prior,9,2,8,6
2434894,80,prior,10,1,15,6
3090438,80,prior,11,2,13,8
2001654,80,prior,12,1,9,6
2178718,80,train,13,2,8,8
3097714,81,prior,1,2,15,
1310932,81,prior,2,1,12,6
2759128,81,prior,3,1,9,14
2027712,81,prior,4,3,19,30
1812985,81,prior,5,2,20,30
2139400,81,prior,6,3,7,29
1928924,81,prior,7,4,18,30
1734166,81,train,8,5,18,8
1889835,82,prior,1,3,15,
762760,82,prior,2,0,11,18
499460,82,prior,3,5,10,5
2728456,82,prior,4,0,11,16
80629,82,prior,5,5,16,12
2653743,82,prior,6,4,9,13
2232529,82,prior,7,1,11,11
63916,82,prior,8,5,10,4
1358880,82,prior,9,1,10,30
343588,82,prior,10,2,11,1
2500881,82,prior,11,5,16,10
1493222,82,prior,12,4,19,6
1501349,82,prior,13,0,10,10
1854627,82,prior,14,4,10,11
3034663,82,prior,15,2,11,12
2222448,82,prior,16,1,8,13
760382,82,prior,17,1,12,14
147262,82,prior,18,1,13,7
3144004,82,prior,19,2,15,8
859654,82,train,20,1,10,13
3357168,83,prior,1,3,15,
251784,83,prior,2,4,14,8
3211781,83,prior,3,5,14,30
1469604,83,prior,4,4,18,20
1515062,83,prior,5,2,17,12
1342998,83,prior,6,1,12,20
2424438,83,train,7,2,16,30
721266,84,prior,1,4,9,
2951016,84,prior,2,1,8,30
1505422,84,prior,3,5,13,18
3178292,84,prior,4,0,14,30
3413579,84,prior,5,3,16,3
1726905,84,prior,6,0,12,18
2965907,84,prior,7,5,13,30
2128144,84,prior,8,0,10,30
2276967,84,train,9,0,13,14
3001081,85,prior,1,0,19,
2299972,85,prior,2,6,16,30
2900024,85,prior,3,6,14,7
267052,85,prior,4,1,11,30
2568558,85,prior,5,6,18,26
1122034,85,prior,6,1,14,9
2430990,85,prior,7,4,17,10
1345233,85,test,8,0,16,3
465767,86,prior,1,0,9,
581503,86,prior,2,0,16,30
3290220,86,prior,3,6,8,13
3125222,86,prior,4,1,17,30
1619617,86,prior,5,1,15,14
1738766,86,prior,6,6,19,12
3327421,86,prior,7,1,17,16
3273951,86,prior,8,0,14,13
1010713,86,prior,9,1,21,15
1007570,86,prior,10,6,16,26
1048460,86,prior,11,3,12,25
3088266,86,prior,12,0,15,4
2677797,86,prior,13,2,13,30
356022,86,prior,14,1,12,20
2408754,86,prior,15,0,10,27
2013249,86,prior,16,2,18,30
2549405,86,prior,17,0,10,19
613340,86,train,18,6,12,6
838910,87,prior,1,6,17,
1881440,87,prior,2,0,12,30
2884724,87,prior,3,2,19,30
3300079,87,prior,4,6,8,30
88090,87,prior,5,5,7,13
3272229,87,prior,6,6,7,15
3200018,87,prior,7,3,8,4
1963716,87,prior,8,1,15,5
2668477,87,prior,9,2,7,8
3000782,87,prior,10,0,17,5
370956,87,prior,11,5,8,19
2987007,87,prior,12,2,16,4
161814,87,prior,13,0,16,5
886786,87,prior,14,1,17,8
2385684,87,prior,15,6,16,5
1192814,87,prior,16,0,15,8
2462716,87,prior,17,0,20,7
1803772,87,prior,18,1,19,8
1276879,87,prior,19,1,8,7
546407,87,prior,20,6,9,5
2928597,87,prior,21,0,12,8
122960,87,prior,22,3,8,3
2483641,87,prior,23,1,8,5
2482940,87,prior,24,4,7,3
394109,87,prior,25,1,11,4
2042430,87,prior,26,2,17,22
1962113,87,prior,27,2,7,7
1855447,87,train,28,3,17,8
1895573,88,prior,1,1,15,
1506478,88,prior,2,4,15,10
1963964,88,prior,3,6,16,30
2760558,88,prior,4,1,8,16
253625,88,prior,5,6,13,26
2377648,88,prior,6,6,13,0
2062476,88,prior,7,1,0,23
3081445,88,train,8,3,18,23
2523132,89,prior,1,4,8,
1791727,89,prior,2,0,17,10
148717,89,prior,3,1,18,15
3059813,89,prior,4,1,14,7
91180,89,prior,5,0,12,6
2149569,89,prior,6,4,16,18
1596917,89,prior,7,1,17,25
1286556,89,prior,8,0,13,6
2380355,89,prior,9,0,13,7
2753281,89,prior,10,0,14,7
2034759,89,prior,11,1,15,8
275380,89,prior,12,5,15,4
2428804,89,prior,13,1,12,10
998554,89,prior,14,1,14,7
2860113,89,prior,15,1,9,7
3383132,89,prior,16,0,14,6
624246,89,prior,17,6,10,13
1874428,89,prior,18,1,10,9
2524081,89,prior,19,0,12,6
3025545,89,prior,20,0,14,7
2222431,89,train,21,6,18,6
1866941,90,prior,1,5,14,
1743175,90,prior,2,1,9,3
3224951,90,prior,3,3,15,2
1053617,90,prior,4,5,13,2
400661,90,prior,5,4,7,6
461860,90,prior,6,5,17,1
1937891,90,prior,7,2,15,4
2819075,90,prior,8,3,15,1
799775,90,prior,9,5,15,2
1569984,90,prior,10,3,9,5
733734,90,prior,11,5,14,2
2592421,90,prior,12,2,12,4
2317676,90,prior,13,5,15,3
2813332,90,prior,14,2,13,4
1010419,90,prior,15,5,15,3
66340,90,prior,16,3,12,5
3223508,90,prior,17,5,15,2
1097156,90,prior,18,2,13,4
1816203,90,prior,19,5,9,3
2101063,90,prior,20,2,10,4
752188,90,prior,21,5,16,3
3056373,90,prior,22,3,9,5
3004103,90,prior,23,5,15,2
2997741,90,prior,24,2,13,4
260590,90,prior,25,5,14,3
856880,90,prior,26,3,12,5
257099,90,prior,27,2,12,6
2937953,90,prior,28,2,13,7
1682591,90,prior,29,4,12,2
2660566,90,prior,30,5,15,1
1483,90,prior,31,3,13,5
524838,90,prior,32,5,12,2
3247417,90,prior,33,2,16,4
3190631,90,prior,34,4,10,2
1350399,90,prior,35,4,9,7
2583597,90,prior,36,4,13,7
3014995,90,prior,37,4,11,7
1533023,90,prior,38,5,16,1
2893315,90,prior,39,2,15,4
1589698,90,prior,40,4,16,2
3129979,90,prior,41,3,12,6
2776875,90,prior,42,5,14,2
3218273,90,prior,43,3,11,5
3330122,90,prior,44,0,7,4
388415,90,prior,45,3,9,3
1200303,90,prior,46,5,12,2
2648890,90,prior,47,3,11,5
771208,90,prior,48,5,13,2
1439105,90,prior,49,1,12,3
1043148,90,prior,50,3,9,2
865148,90,prior,51,5,10,2
3306253,90,prior,52,3,13,5
326370,90,prior,53,5,12,2
125610,90,prior,54,1,10,3
3029731,90,prior,55,5,15,4
3298423,90,prior,56,3,10,5
1536780,90,prior,57,5,11,2
32664,90,prior,58,3,10,5
2463192,90,prior,59,5,9,2
363366,90,prior,60,3,9,5
536472,90,prior,61,5,12,2
53644,90,prior,62,1,10,3
726121,90,prior,63,5,11,4
693452,90,prior,64,3,11,5
3264150,90,prior,65,5,11,2
3308831,90,prior,66,3,9,5
2894457,90,prior,67,4,13,1
1928150,90,prior,68,1,13,4
1137431,90,prior,69,5,11,4
263949,90,prior,70,2,13,4
440272,90,prior,71,3,9,1
1318796,90,train,72,5,9,2
1444198,91,prior,1,3,14,
3235428,91,prior,2,6,9,3
1454750,91,prior,3,3,20,4
829855,91,prior,4,2,8,13
1066317,91,prior,5,4,20,9
2102793,91,prior,6,1,15,4
3215897,91,prior,7,4,12,10
1835285,91,prior,8,2,14,5
954107,91,prior,9,2,14,7
3395314,91,prior,10,6,13,11
1154612,91,prior,11,4,11,30
3253855,91,prior,12,4,14,30
2779744,91,prior,13,1,11,4
1864038,91,prior,14,6,12,5
2317062,91,prior,15,4,10,5
637547,91,train,16,1,10,11
2059881,92,prior,1,6,12,
2632124,92,prior,2,2,11,17
2999662,92,prior,3,1,15,30
266804,92,prior,4,2,13,22
840547,92,prior,5,2,8,21
2412507,92,test,6,5,9,30
2319586,93,prior,1,3,8,
1144929,93,prior,2,2,9,30
2482337,93,prior,3,5,15,30
1154181,93,prior,4,6,9,1
983132,93,prior,5,5,9,6
2852868,93,prior,6,5,9,0
1684010,93,prior,7,6,13,1
3387942,93,prior,8,0,11,1
2870621,93,prior,9,6,10,20
2432395,93,prior,10,0,12,8
2693318,93,prior,11,6,14,27
3278809,93,prior,12,6,8,14
1286484,93,prior,13,4,12,5
2926108,93,prior,14,3,19,30
1179185,93,train,15,1,10,5
1836789,94,prior,1,6,16,
3274946,94,prior,2,5,19,13
2758592,94,prior,3,3,15,30
1462074,94,prior,4,5,18,9
2161718,94,prior,5,0,17,30
1158830,94,prior,6,6,19,6
3126169,94,prior,7,6,16,14
2682963,94,prior,8,6,18,0
259674,94,prior,9,0,16,15
622677,94,test,10,6,14,30
1177946,95,prior,1,1,12,
624228,95,prior,2,3,11,9
153527,95,prior,3,5,13,30
3330998,95,prior,4,3,14,19
3401727,95,prior,5,1,15,30
343205,95,prior,6,5,14,25
3242769,95,prior,7,1,14,24
2855192,95,prior,8,5,11,11
1227088,95,train,9,5,12,21
2242366,96,prior,1,4,12,
2552220,96,prior,2,5,10,8
927478,96,prior,3,4,16,6
1997812,96,prior,4,1,10,11
1035645,96,prior,5,3,11,9
1456739,96,prior,6,1,15,12
2647486,96,prior,7,6,22,19
2716894,96,prior,8,4,22,5
1063629,96,prior,9,4,16,7
1002033,96,prior,10,6,13,9
165754,96,prior,11,0,1,8
2331962,96,prior,12,0,11,14
145694,96,prior,13,5,12,12
1411620,96,prior,14,2,15,30
3378475,96,prior,15,1,9,13
784032,96,prior,16,3,9,9
531345,96,train,17,1,11,30
1935233,97,prior,1,4,15,
1623811,97,prior,2,1,12,30
3180316,97,prior,3,6,10,30
279995,97,prior,4,0,13,22
2921005,97,prior,5,0,21,14
3178964,97,train,6,6,19,6
3131227,98,prior,1,0,14,
3031033,98,prior,2,3,21,24
2126069,98,prior,3,0,9,25
3027046,98,prior,4,4,7,11
335423,98,prior,5,4,16,21
446247,98,prior,6,0,18,30
2210120,98,prior,7,5,14,5
2389272,98,prior,8,3,13,5
681011,98,prior,9,3,9,30
465170,98,prior,10,3,17,30
2846344,98,prior,11,4,13,15
747431,98,prior,12,6,13,30
2383054,98,prior,13,4,11,30
1993729,98,prior,14,5,8,8
139487,98,test,15,6,15,30
2736359,99,prior,1,4,15,
465262,99,prior,2,4,13,14
2872285,99,prior,3,0,17,24
828701,99,prior,4,2,13,23
2216860,99,prior,5,1,11,13
1262038,99,prior,6,3,13,23
1979417,99,prior,7,2,12,13
146991,99,prior,8,3,15,29
2383703,99,prior,9,2,20,30
570913,99,prior,10,0,16,12
637147,99,prior,11,5,10,26
1176583,99,prior,12,3,15,12
114641,99,prior,13,4,16,15
319452,99,prior,14,4,16,21
3094908,99,prior,15,5,10,8
1199615,99,prior,16,5,18,7
2282647,99,prior,17,0,19,23
2326743,99,prior,18,1,8,8
1289863,99,train,19,2,11,22
680467,100,prior,1,3,18,
3159209,100,prior,2,0,15,18
2443738,100,prior,3,5,17,30
2337051,100,prior,4,3,20,30
2875733,100,prior,5,1,18,26
3302990,100,test,6,5,19,30
185725,101,prior,1,2,11,
1521207,101,prior,2,5,18,24
1510452,101,prior,3,5,18,7
2056313,101,prior,4,5,19,7
1922942,101,prior,5,5,17,21
827653,101,prior,6,0,11,30
1189661,101,prior,7,0,13,14
2952569,101,prior,8,1,11,1
1163140,101,prior,9,4,19,3
629400,101,prior,10,5,16,8
3084957,101,prior,11,4,19,20
1141217,101,prior,12,0,0,10
2067338,101,prior,13,6,12,6
2617560,101,prior,14,5,18,30
2524940,101,prior,15,3,11,12
1975106,101,prior,16,0,17,11
1370143,101,prior,17,5,14,12
749353,101,prior,18,2,12,30
1432700,101,prior,19,3,16,15
1285684,101,prior,20,0,13,4
1189294,101,test,21,5,18,26
629426,102,prior,1,3,11,
3404327,102,prior,2,6,23,24
3368457,102,prior,3,0,17,30
1931578,102,prior,4,1,12,30
2196914,102,prior,5,5,23,11
2531610,102,prior,6,5,14,30
2591641,102,train,7,0,20,30
1445214,103,prior,1,2,17,
1810651,103,prior,2,3,17,8
3188716,103,prior,3,6,16,3
1278694,103,prior,4,6,19,7
2542484,103,prior,5,2,21,10
1675251,103,prior,6,3,15,15
2056025,103,prior,7,4,14,8
801004,103,prior,8,2,16,5
1304370,103,prior,9,2,11,14
1410829,103,prior,10,5,19,3
2741554,103,prior,11,3,12,12
881051,103,prior,12,0,11,11
662830,103,prior,13,1,17,8
580626,103,prior,14,1,12,21
773400,103,prior,15,2,13,29
945140,103,prior,16,4,17,23
221085,103,prior,17,3,16,13
926418,103,train,18,2,14,20
3268912,104,prior,1,2,15,
2731714,104,prior,2,3,9,29
2461628,104,prior,3,3,9,21
1254267,104,prior,4,4,9,22
1645432,104,prior,5,1,9,4
2364180,104,train,6,4,10,10
2486885,105,prior,1,5,15,
226377,105,prior,2,0,6,30
930259,105,prior,3,5,16,12
1910840,105,prior,4,5,9,7
1731500,105,prior,5,3,11,12
3193305,105,prior,6,0,15,30
3204356,105,prior,7,1,13,30
2298088,105,train,8,3,10,30
777370,106,prior,1,6,12,
891339,106,prior,2,0,13,8
355095,106,prior,3,5,18,12
2549875,106,train,4,6,13,8
1085890,107,prior,1,6,20,
640790,107,prior,2,0,18,30
2258996,107,prior,3,4,15,4
2100808,107,prior,4,0,23,17
621852,107,prior,5,3,18,10
2796120,107,prior,6,5,22,23
1550787,107,prior,7,0,15,2
2523599,107,prior,8,1,16,29
1186285,107,prior,9,3,16,30
1984772,107,prior,10,5,20,2
81906,107,prior,11,3,14,19
2572731,107,prior,12,4,17,1
1234356,107,prior,13,3,16,6
2229163,107,prior,14,5,15,30
2091156,107,prior,15,0,15,9
1368861,107,test,16,1,18,30
2313085,108,prior,1,0,13,
2393725,108,prior,2,0,13,0
3074448,108,prior,3,1,18,15
2137209,108,prior,4,3,11,30
1503688,108,prior,5,0,17,30
2788286,108,prior,6,0,15,28
505076,108,prior,7,0,10,30
515014,108,train,8,6,15,6
1656765,109,prior,1,1,13,
304607,109,prior,2,1,12,30
1403849,109,prior,3,3,17,9
659764,109,prior,4,2,5,20
3116901,109,prior,5,0,7,26
1382150,109,prior,6,1,9,15
1997693,109,train,7,1,11,21
664643,110,prior,1,1,8,
1845708,110,prior,2,0,10,6
38772,110,prior,3,0,20,30
828368,110,prior,4,5,9,30
1402971,110,prior,5,0,8,30
1029371,110,prior,6,2,12,30
2365544,110,prior,7,0,19,5
1700665,110,prior,8,0,16,7
2940997,110,prior,9,1,13,30
1390537,110,prior,10,0,10,20
1104992,110,prior,11,3,10,3
2084000,110,prior,12,2,14,6
3135298,110,prior,13,1,16,6
1900996,110,prior,14,3,18,16
65254,110,prior,15,5,14,9
2128010,110,prior,16,3,10,26
2111594,110,prior,17,0,14,18
839252,110,prior,18,4,13,25
1862417,110,prior,19,5,15,8
2781137,110,prior,20,2,14,4
72069,110,train,21,1,10,6
1120443,111,prior,1,5,8,
2301655,111,prior,2,5,9,0
1619720,111,prior,3,6,15,30
278813,111,prior,4,5,13,27
814737,111,prior,5,6,12,30
2179090,111,prior,6,4,17,30
2552531,111,prior,7,0,10,3
3105153,111,train,8,4,11,4
631537,112,prior,1,6,11,
3386821,112,prior,2,1,14,16
1288160,112,prior,3,2,18,15
1191488,112,prior,4,2,15,14
182753,112,prior,5,4,17,9
639038,112,prior,6,0,17,3
1703258,112,prior,7,5,10,5
2036112,112,prior,8,1,13,3
952832,112,prior,9,6,15,5
1367085,112,prior,10,4,18,5
1087318,112,prior,11,2,13,5
1882807,112,prior,12,6,17,18
2077275,112,prior,13,4,13,5
3371572,112,prior,14,6,9,2
3094724,112,prior,15,2,12,3
887098,112,prior,16,4,17,2
3187305,112,prior,17,4,12,7
3171492,112,prior,18,0,16,17
443946,112,prior,19,6,9,6
102218,112,prior,20,1,15,30
1539802,112,prior,21,1,17,7
594895,112,prior,22,1,11,7
632430,112,prior,23,5,15,4
2298220,112,prior,24,0,18,2
1873854,112,prior,25,5,15,5
3378311,112,prior,26,3,11,5
3032922,112,train,27,2,18,6
2438150,113,prior,1,3,10,
77613,113,prior,2,3,22,7
1604284,113,prior,3,5,17,9
780226,113,prior,4,4,13,13
1197224,113,prior,5,5,22,22
1645824,113,train,6,5,17,30
2880454,114,prior,1,1,15,
977610,114,prior,2,0,8,6
62381,114,prior,3,0,12,7
