order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_status,payment_status,order_timestamp,total_amount
1849805,27,prior,43,5,15,0,DELIVERED,REFUNDED,54:31.2,635.82
225381,27,prior,44,2,14,4,CANCELLED,REFUNDED,54:31.2,2488
3037479,27,prior,45,4,9,2,CANCELLED,PAID,54:31.2,2165.79
419099,27,prior,46,1,10,4,DELIVERED,PAID,54:31.2,1318.69
3359528,27,prior,47,2,14,1,PLACED,REFUNDED,54:31.2,259.28
1380270,27,prior,48,3,10,1,CANCELLED,FAILED,54:31.2,776.2
1067581,27,prior,49,3,14,0,DELIVERED,REFUNDED,54:31.2,1575.81
3094422,27,prior,50,4,14,1,DELIVERED,REFUNDED,54:31.2,1130.8
933179,27,prior,51,2,9,5,PLACED,FAILED,54:31.2,2494.09
682914,27,prior,52,3,15,15,DELIVERED,FAILED,54:31.2,1815.93
1149184,27,prior,53,2,9,6,PLACED,REFUNDED,54:31.2,1406.17
65724,27,prior,54,4,15,2,CANCELLED,PAID,54:31.2,2239.3
2244394,27,prior,55,2,16,5,DELIVERED,PAID,54:31.2,279.53
1025119,27,prior,56,3,11,1,DELIVERED,PAID,54:31.2,1229.02
1559403,27,prior,57,4,13,1,CANCELLED,FAILED,54:31.2,1837.08
1615255,27,prior,58,5,8,1,PLACED,FAILED,54:31.2,2481.87
1201330,27,prior,59,3,9,5,PLACED,FAILED,54:31.2,1728.16
3146978,27,prior,60,4,15,1,DELIVERED,REFUNDED,54:31.2,1956.66
230851,27,prior,61,1,13,4,PLACED,REFUNDED,54:31.2,957.82
771049,27,prior,62,2,10,1,PLACED,FAILED,54:31.2,278.26
7099,27,prior,63,3,10,1,PLACED,PAID,54:31.2,632.58
2716757,27,prior,64,1,15,5,DELIVERED,FAILED,54:31.2,1808.89
804483,27,prior,65,4,10,3,CANCELLED,REFUNDED,54:31.2,275.96
2325503,27,prior,66,1,12,4,PLACED,PAID,54:31.2,1927.48
1832360,27,prior,67,5,10,4,CANCELLED,FAILED,54:31.2,545.49
1560223,27,prior,68,2,8,4,CANCELLED,PAID,54:31.2,1055.83
2999232,27,prior,69,2,14,0,DELIVERED,REFUNDED,54:31.2,782.57
1250733,27,prior,70,3,15,1,CANCELLED,PAID,54:31.2,704.51
2569634,27,prior,71,1,13,5,PLACED,PAID,54:31.2,1448.84
1225000,27,prior,72,1,13,7,CANCELLED,FAILED,54:31.2,867.58
994572,27,prior,73,5,14,4,PLACED,FAILED,54:31.2,536.46
2138705,27,prior,74,5,14,7,DELIVERED,REFUNDED,54:31.2,254
264488,27,prior,75,1,11,10,DELIVERED,REFUNDED,54:31.2,393.61
3276527,27,prior,76,1,14,0,PLACED,REFUNDED,54:31.2,2098.8
625018,27,prior,77,1,8,7,PLACED,FAILED,54:31.2,651.76
568636,27,prior,78,5,15,4,PLACED,FAILED,54:31.2,1539.64
2546638,27,prior,79,3,11,5,DELIVERED,REFUNDED,54:31.2,1607.99
1837192,27,prior,80,2,8,6,CANCELLED,REFUNDED,54:31.2,1879.64
1573122,27,prior,81,1,13,6,CANCELLED,FAILED,54:31.2,573.77
2614670,27,train,82,5,14,4,PLACED,REFUNDED,54:31.2,1863.69
1138968,28,prior,1,0,14,,CANCELLED,PAID,54:31.2,1249.21
1589342,28,prior,2,5,13,19,PLACED,REFUNDED,54:31.2,1281.43
3331846,28,prior,3,0,16,2,DELIVERED,FAILED,54:31.2,529.26
1782508,28,prior,4,3,16,17,CANCELLED,PAID,54:31.2,312.86
1432100,28,prior,5,2,15,27,PLACED,FAILED,54:31.2,2299.28
358148,28,prior,6,2,12,14,PLACED,FAILED,54:31.2,917.49
2657750,28,prior,7,1,17,6,PLACED,REFUNDED,54:31.2,1259.69
2695156,28,prior,8,0,16,13,PLACED,REFUNDED,54:31.2,502.09
1584053,28,prior,9,1,15,30,PLACED,PAID,54:31.2,1173
1639907,28,prior,10,0,17,6,PLACED,PAID,54:31.2,2368.09
2760669,28,prior,11,0,7,30,CANCELLED,FAILED,54:31.2,1727.75
1819575,28,prior,12,1,19,1,CANCELLED,REFUNDED,54:31.2,2042.06
1272493,28,prior,13,5,17,11,PLACED,PAID,54:31.2,780.67
279523,28,prior,14,2,13,18,PLACED,PAID,54:31.2,1611.34
2810971,28,prior,15,3,17,15,PLACED,PAID,54:31.2,1602.62
1481969,28,prior,16,4,12,1,PLACED,PAID,54:31.2,1145.86
181977,28,prior,17,5,13,1,DELIVERED,PAID,54:31.2,347.19
979759,28,prior,18,0,17,9,PLACED,REFUNDED,54:31.2,1470.99
2070736,28,prior,19,5,16,12,DELIVERED,FAILED,54:31.2,1019.26
760273,28,prior,20,1,13,10,PLACED,REFUNDED,54:31.2,2142.37
1385910,28,prior,21,2,17,1,CANCELLED,FAILED,54:31.2,2010.42
1818037,28,prior,22,2,15,7,DELIVERED,FAILED,54:31.2,663.41
2195945,28,prior,23,1,14,6,PLACED,REFUNDED,54:31.2,1903.98
1978052,28,prior,24,0,15,13,CANCELLED,FAILED,54:31.2,1684.12
1192143,28,test,25,1,16,8,CANCELLED,FAILED,54:31.2,725.37
2064090,29,prior,1,5,11,,DELIVERED,REFUNDED,54:31.2,637.67
875452,29,prior,2,2,8,11,DELIVERED,REFUNDED,54:31.2,1889.83
2657652,29,prior,3,2,10,14,PLACED,PAID,54:31.2,2137.12
2999889,29,prior,4,6,8,11,DELIVERED,FAILED,54:31.2,679.56
1207762,29,prior,5,1,11,9,CANCELLED,PAID,54:31.2,575.05
370715,29,prior,6,5,11,11,CANCELLED,REFUNDED,54:31.2,955.04
1049206,29,prior,7,1,12,10,DELIVERED,FAILED,54:31.2,1948.82
2655002,29,prior,8,4,13,10,PLACED,PAID,54:31.2,1798.35
685887,29,prior,9,6,13,9,CANCELLED,FAILED,54:31.2,226.78
3167222,29,prior,10,5,11,13,PLACED,PAID,54:31.2,383.75
2865794,29,prior,11,5,9,7,CANCELLED,FAILED,54:31.2,1802.32
1062536,29,prior,12,4,8,13,DELIVERED,FAILED,54:31.2,900.3
620971,29,prior,13,5,8,8,PLACED,PAID,54:31.2,832.75
3090640,29,prior,14,1,13,17,DELIVERED,REFUNDED,54:31.2,1127.88
3202175,29,prior,15,3,11,16,PLACED,REFUNDED,54:31.2,169.33
2376709,29,prior,16,1,11,12,PLACED,FAILED,54:31.2,1365.43
1748639,29,prior,17,5,13,11,DELIVERED,FAILED,54:31.2,150.26
1647841,29,prior,18,5,11,14,DELIVERED,PAID,54:31.2,1917.86
3110252,29,train,19,4,11,13,DELIVERED,FAILED,54:31.2,1160.94
375303,30,prior,1,1,13,,CANCELLED,REFUNDED,54:31.2,2467.61
2156000,30,prior,2,1,10,7,DELIVERED,PAID,54:31.2,2448.66
3169631,30,prior,3,1,22,7,PLACED,PAID,54:31.2,1365.69
1645927,30,prior,4,2,13,22,PLACED,REFUNDED,54:31.2,382.36
986094,30,prior,5,2,11,30,PLACED,REFUNDED,54:31.2,2070.06
2299885,30,prior,6,1,19,27,DELIVERED,PAID,54:31.2,1778.25
137318,30,prior,7,1,6,28,PLACED,REFUNDED,54:31.2,364.48
3333738,30,prior,8,1,8,30,CANCELLED,FAILED,54:31.2,2323.31
62370,30,train,9,2,13,22,DELIVERED,FAILED,54:31.2,2164.66
2150649,31,prior,1,5,11,,CANCELLED,REFUNDED,54:31.2,1575.79
695934,31,prior,2,5,11,0,DELIVERED,FAILED,54:31.2,1443.33
638062,31,prior,3,4,12,6,PLACED,PAID,54:31.2,1010.76
2135842,31,prior,4,3,13,6,CANCELLED,FAILED,54:31.2,653.52
2623412,31,prior,5,0,16,4,PLACED,REFUNDED,54:31.2,2107.46
1183257,31,prior,6,0,16,7,CANCELLED,PAID,54:31.2,468.21
1341128,31,prior,7,2,13,2,PLACED,REFUNDED,54:31.2,2135.43
1120389,31,prior,8,0,11,5,DELIVERED,FAILED,54:31.2,958.69
3352995,31,prior,9,3,12,3,DELIVERED,REFUNDED,54:31.2,1085.51
1593000,31,prior,10,3,8,7,DELIVERED,PAID,54:31.2,766.65
2582407,31,prior,11,1,7,5,CANCELLED,FAILED,54:31.2,844.27
673583,31,prior,12,4,12,10,CANCELLED,FAILED,54:31.2,2128.6
3035956,31,prior,13,3,11,6,PLACED,PAID,54:31.2,1567.27
2951746,31,prior,14,2,9,6,DELIVERED,PAID,54:31.2,558.28
2258440,31,prior,15,1,8,6,CANCELLED,REFUNDED,54:31.2,180.89
2647083,31,prior,16,2,8,8,PLACED,PAID,54:31.2,1605.62
2231262,31,prior,17,3,11,8,CANCELLED,FAILED,54:31.2,824.07
963053,31,prior,18,3,11,0,PLACED,FAILED,54:31.2,2142.96
813240,31,prior,19,0,17,4,PLACED,FAILED,54:31.2,2035.19
1765409,31,prior,20,0,17,0,DELIVERED,REFUNDED,54:31.2,989.49
280888,31,test,21,4,9,18,CANCELLED,FAILED,54:31.2,2394.31
134879,32,prior,1,3,12,,PLACED,REFUNDED,54:31.2,1017.84
1275838,32,prior,2,3,12,30,CANCELLED,PAID,54:31.2,1434.33
1709286,32,prior,3,2,10,20,CANCELLED,REFUNDED,54:31.2,1851.4
72626,32,prior,4,3,9,1,CANCELLED,FAILED,54:31.2,1863.57
1210985,32,prior,5,1,23,30,CANCELLED,FAILED,54:31.2,1429.73
3202221,32,test,6,1,13,30,CANCELLED,REFUNDED,54:31.2,1347.26
2906103,33,prior,1,3,14,,PLACED,REFUNDED,54:31.2,2182.7
2612991,33,prior,2,2,16,27,PLACED,REFUNDED,54:31.2,1918.88
1537903,33,prior,3,1,19,30,CANCELLED,REFUNDED,54:31.2,1218.01
3222866,33,test,4,6,17,19,CANCELLED,FAILED,54:31.2,220.63
2383661,34,prior,1,4,15,,CANCELLED,PAID,54:31.2,1718.69
1569834,34,prior,2,4,7,28,CANCELLED,PAID,54:31.2,1015.28
1916863,34,prior,3,4,14,21,PLACED,REFUNDED,54:31.2,758.6
1951139,34,prior,4,0,11,10,CANCELLED,PAID,54:31.2,527.27
2344038,34,prior,5,0,15,21,CANCELLED,FAILED,54:31.2,596.28
698604,34,train,6,4,13,30,CANCELLED,PAID,54:31.2,903.87
1269089,35,prior,1,5,21,,CANCELLED,FAILED,54:31.2,1690.52
2562704,35,prior,2,3,16,26,CANCELLED,FAILED,54:31.2,2338.02
1136841,35,prior,3,6,9,30,PLACED,REFUNDED,54:31.2,1403.76
457048,35,prior,4,0,20,22,CANCELLED,FAILED,54:31.2,2309.5
2880466,35,prior,5,5,16,30,DELIVERED,FAILED,54:31.2,2304.38
1830981,35,prior,6,6,10,1,DELIVERED,PAID,54:31.2,732.42
3309528,35,prior,7,3,18,4,DELIVERED,REFUNDED,54:31.2,300.64
1316279,35,prior,8,4,17,30,CANCELLED,FAILED,54:31.2,1050.32
2903057,35,prior,9,4,16,28,CANCELLED,FAILED,54:31.2,2243.1
707453,35,test,10,4,15,21,PLACED,FAILED,54:31.2,953.07
3285797,36,prior,1,4,17,,DELIVERED,REFUNDED,54:31.2,1562.74
412111,36,prior,2,5,18,8,PLACED,REFUNDED,54:31.2,352.3
240889,36,prior,3,5,17,21,DELIVERED,REFUNDED,54:31.2,1031.42
1602446,36,prior,4,1,11,10,DELIVERED,PAID,54:31.2,1677.3
2472897,36,prior,5,4,15,3,PLACED,REFUNDED,54:31.2,2484.85
1626957,36,prior,6,5,15,15,DELIVERED,REFUNDED,54:31.2,733.38
453864,36,prior,7,6,14,15,CANCELLED,PAID,54:31.2,1833.41
2010389,36,prior,8,3,17,4,CANCELLED,PAID,54:31.2,196.5
278124,36,prior,9,0,11,4,DELIVERED,REFUNDED,54:31.2,1809.86
14400,36,prior,10,1,18,1,CANCELLED,REFUNDED,54:31.2,965.09
1145961,36,prior,11,5,19,4,DELIVERED,PAID,54:31.2,2444.6
746041,36,prior,12,0,16,9,PLACED,PAID,54:31.2,2430.16
682472,36,prior,13,6,15,20,CANCELLED,PAID,54:31.2,360.16
3067639,36,prior,14,0,12,22,CANCELLED,REFUNDED,54:31.2,2391.98
2640464,36,prior,15,5,17,12,CANCELLED,FAILED,54:31.2,1935.99
479244,36,prior,16,3,21,5,CANCELLED,REFUNDED,54:31.2,1689.68
409708,36,prior,17,0,15,11,CANCELLED,REFUNDED,54:31.2,1432.91
423623,36,prior,18,4,17,18,DELIVERED,PAID,54:31.2,1132.04
664952,36,prior,19,0,8,3,DELIVERED,FAILED,54:31.2,2194.78
2833188,36,prior,20,4,9,25,DELIVERED,PAID,54:31.2,2097.89
1185674,36,prior,21,0,9,3,CANCELLED,PAID,54:31.2,2300.48
2890966,36,prior,22,3,12,3,CANCELLED,REFUNDED,54:31.2,933.76
2671410,36,prior,23,4,17,22,PLACED,FAILED,54:31.2,1451.39
1189699,36,prior,24,2,7,5,DELIVERED,PAID,54:31.2,1609.11
2138456,36,prior,25,4,10,9,DELIVERED,REFUNDED,54:31.2,953.2
669187,36,prior,26,3,18,6,DELIVERED,REFUNDED,54:31.2,412.51
1460684,36,prior,27,5,21,16,CANCELLED,FAILED,54:31.2,1533.98
2795573,36,prior,28,0,11,16,DELIVERED,PAID,54:31.2,1724.07
1719560,36,prior,29,3,21,3,DELIVERED,REFUNDED,54:31.2,1387.89
2693179,36,prior,30,3,21,0,PLACED,REFUNDED,54:31.2,637.28
903277,36,prior,31,6,12,10,CANCELLED,PAID,54:31.2,1011.8
2527665,36,prior,32,0,9,8,CANCELLED,FAILED,54:31.2,304.31
2230383,36,prior,33,3,19,3,DELIVERED,FAILED,54:31.2,2333.82
793311,36,prior,34,6,11,10,CANCELLED,PAID,54:31.2,524.84
1032510,36,prior,35,0,16,15,DELIVERED,PAID,54:31.2,178.92
182125,36,prior,36,4,12,4,DELIVERED,REFUNDED,54:31.2,1387.98
2710884,36,prior,37,4,12,7,DELIVERED,FAILED,54:31.2,2191.51
1320132,36,test,38,0,8,3,DELIVERED,REFUNDED,54:31.2,1158.88
327827,37,prior,1,2,10,,CANCELLED,PAID,54:31.2,1065.24
86313,37,prior,2,6,12,4,PLACED,FAILED,54:31.2,1870.12
1354506,37,prior,3,0,1,8,PLACED,PAID,54:31.2,567.35
2153671,37,prior,4,1,14,8,PLACED,REFUNDED,54:31.2,1877.34
2449761,37,prior,5,2,14,8,CANCELLED,FAILED,54:31.2,1331.02
484397,37,prior,6,5,17,10,PLACED,PAID,54:31.2,439.64
2568429,37,prior,7,1,19,10,DELIVERED,PAID,54:31.2,728.05
711999,37,prior,8,3,19,23,CANCELLED,PAID,54:31.2,227.15
1145920,37,prior,9,6,14,17,DELIVERED,REFUNDED,54:31.2,1097.71
1736749,37,prior,10,3,18,11,PLACED,FAILED,54:31.2,692
2484696,37,prior,11,4,11,8,PLACED,FAILED,54:31.2,265.45
712331,37,prior,12,6,22,30,CANCELLED,FAILED,54:31.2,1707.18
1740853,37,prior,13,6,19,14,PLACED,FAILED,54:31.2,1309.79
1394419,37,prior,14,5,14,20,DELIVERED,REFUNDED,54:31.2,945.01
1751600,37,prior,15,0,16,30,DELIVERED,FAILED,54:31.2,2336.42
1854906,37,prior,16,5,17,5,CANCELLED,PAID,54:31.2,817.14
1179244,37,prior,17,4,14,6,PLACED,FAILED,54:31.2,1324.38
2615608,37,prior,18,5,17,15,PLACED,REFUNDED,54:31.2,1733.48
2326295,37,prior,19,1,16,10,PLACED,FAILED,54:31.2,565.37
841710,37,prior,20,3,16,9,CANCELLED,PAID,54:31.2,1347.62
3268585,37,prior,21,2,13,13,PLACED,FAILED,54:31.2,2349.01
1294288,37,prior,22,6,15,30,PLACED,FAILED,54:31.2,2491.04
1727614,37,prior,23,5,16,6,PLACED,REFUNDED,54:31.2,1160.59
1524161,37,train,24,0,13,16,DELIVERED,FAILED,54:31.2,675.07
2873174,38,prior,1,0,10,,DELIVERED,FAILED,54:31.2,2052.57
1308004,38,prior,2,4,11,30,CANCELLED,PAID,54:31.2,1220.68
1588002,38,prior,3,0,11,17,PLACED,FAILED,54:31.2,2260.23
1691300,38,prior,4,6,12,20,PLACED,FAILED,54:31.2,2434.1
1244041,38,prior,5,0,14,22,PLACED,FAILED,54:31.2,1639.06
718156,38,prior,6,6,9,13,DELIVERED,FAILED,54:31.2,946.03
894015,38,prior,7,6,10,28,PLACED,REFUNDED,54:31.2,1142.15
795223,38,prior,8,6,18,28,DELIVERED,PAID,54:31.2,2272.76
3204829,38,prior,9,6,16,7,CANCELLED,PAID,54:31.2,1454.16
2980672,38,prior,10,5,8,27,CANCELLED,FAILED,54:31.2,1390.98
725451,38,prior,11,0,0,9,DELIVERED,FAILED,54:31.2,791.23
2479273,38,prior,12,1,13,30,CANCELLED,REFUNDED,54:31.2,1571.18
3173750,38,train,13,0,9,30,CANCELLED,PAID,54:31.2,1340.34
2782479,39,prior,1,0,12,,CANCELLED,FAILED,54:31.2,2118.44
971516,39,prior,2,0,15,7,CANCELLED,FAILED,54:31.2,1663.96
127769,39,prior,3,6,17,6,DELIVERED,PAID,54:31.2,219.88
524816,39,prior,4,6,10,7,PLACED,PAID,54:31.2,293.26
859009,39,prior,5,6,19,7,DELIVERED,REFUNDED,54:31.2,1999.52
1493525,39,prior,6,0,12,15,CANCELLED,FAILED,54:31.2,648.32
2754717,39,prior,7,6,16,30,PLACED,REFUNDED,54:31.2,2105.78
882556,39,test,8,6,13,7,CANCELLED,FAILED,54:31.2,819.39
2570028,40,prior,1,0,9,,PLACED,PAID,54:31.2,953.17
2309440,40,prior,2,1,10,8,DELIVERED,REFUNDED,54:31.2,329.13
1469897,40,prior,3,6,11,12,CANCELLED,PAID,54:31.2,835.38
2621404,40,prior,4,0,12,8,PLACED,FAILED,54:31.2,554.5
1132197,40,prior,5,6,9,20,DELIVERED,PAID,54:31.2,370.62
2640967,40,prior,6,0,9,15,DELIVERED,PAID,54:31.2,1587.62
2215173,40,prior,7,0,8,21,CANCELLED,FAILED,54:31.2,999.92
423262,40,prior,8,0,10,7,DELIVERED,FAILED,54:31.2,263.81
1145465,40,prior,9,0,9,14,CANCELLED,FAILED,54:31.2,658.95
2431024,40,test,10,0,8,7,DELIVERED,PAID,54:31.2,1171.53
252244,41,prior,1,6,16,,CANCELLED,REFUNDED,54:31.2,1992.74
2111787,41,prior,2,2,20,24,PLACED,PAID,54:31.2,771.28
2838655,41,prior,3,0,13,30,DELIVERED,PAID,54:31.2,860.3
2196695,41,prior,4,1,12,22,PLACED,FAILED,54:31.2,2286.37
3083886,41,prior,5,0,19,27,DELIVERED,PAID,54:31.2,1890.9
2032076,41,train,6,0,20,30,DELIVERED,FAILED,54:31.2,1687.52
940313,42,prior,1,2,10,,DELIVERED,PAID,54:31.2,1158.68
1816335,42,prior,2,1,15,6,DELIVERED,FAILED,54:31.2,966.7
19190,42,prior,3,1,19,7,PLACED,FAILED,54:31.2,587.62
77399,42,prior,4,1,9,7,DELIVERED,FAILED,54:31.2,416.72
2848715,42,prior,5,2,18,8,CANCELLED,FAILED,54:31.2,976.76
1560102,42,prior,6,1,19,13,DELIVERED,PAID,54:31.2,964.44
232622,42,prior,7,3,13,9,DELIVERED,REFUNDED,54:31.2,1374.49
378457,42,prior,8,0,10,11,PLACED,REFUNDED,54:31.2,913.92
521231,42,prior,9,3,19,24,CANCELLED,REFUNDED,54:31.2,844.1
2019391,42,prior,10,5,1,9,PLACED,PAID,54:31.2,918.01
2315446,42,prior,11,3,18,19,DELIVERED,REFUNDED,54:31.2,1154.5
2083588,42,prior,12,2,13,20,DELIVERED,PAID,54:31.2,1328.72
1602489,42,prior,13,4,12,9,PLACED,PAID,54:31.2,1416.19
2204386,42,prior,14,5,16,22,PLACED,FAILED,54:31.2,336.28
278626,42,prior,15,0,15,30,DELIVERED,REFUNDED,54:31.2,1119.45
3034563,42,prior,16,0,13,14,PLACED,REFUNDED,54:31.2,1059.61
2803975,42,train,17,0,11,14,DELIVERED,PAID,54:31.2,2046.85
606677,43,prior,1,1,18,,CANCELLED,FAILED,54:31.2,161.68
1530871,43,prior,2,4,19,24,DELIVERED,PAID,54:31.2,1247.16
656728,43,prior,3,4,11,7,PLACED,PAID,54:31.2,1103.01
634665,43,prior,4,3,18,6,CANCELLED,REFUNDED,54:31.2,2238.28
2412774,43,prior,5,0,17,11,PLACED,PAID,54:31.2,1420.58
2580647,43,prior,6,4,16,4,DELIVERED,REFUNDED,54:31.2,1810.86
1630444,43,prior,7,0,12,10,DELIVERED,REFUNDED,54:31.2,2182.08
455561,43,prior,8,1,17,15,PLACED,PAID,54:31.2,311.91
2187180,43,prior,9,4,12,3,DELIVERED,FAILED,54:31.2,2498.88
3094389,43,prior,10,5,15,15,CANCELLED,PAID,54:31.2,1534.75
2770903,43,prior,11,0,12,9,PLACED,FAILED,54:31.2,1075.43
1864787,43,train,12,5,11,26,PLACED,FAILED,54:31.2,332.89
1359969,44,prior,1,0,7,,PLACED,PAID,54:31.2,2491.36
462713,44,prior,2,1,9,30,CANCELLED,FAILED,54:31.2,2059.28
2699868,44,prior,3,0,9,30,PLACED,REFUNDED,54:31.2,266.88
2436259,44,train,4,0,12,30,PLACED,FAILED,54:31.2,2464.65
300892,45,prior,1,1,20,,CANCELLED,PAID,54:31.2,474.26
784714,45,prior,2,6,19,12,DELIVERED,PAID,54:31.2,1344.72
374526,45,prior,3,3,20,18,DELIVERED,FAILED,54:31.2,1153.69
1902833,45,prior,4,2,8,30,PLACED,REFUNDED,54:31.2,312.39
2827745,45,test,5,5,10,3,PLACED,FAILED,54:31.2,1550.05
3345812,46,prior,1,1,16,,PLACED,FAILED,54:31.2,1779.4
31801,46,prior,2,1,13,7,CANCELLED,REFUNDED,54:31.2,665.44
3102839,46,prior,3,1,16,0,DELIVERED,REFUNDED,54:31.2,1590.29
2539168,46,prior,4,1,11,14,CANCELLED,FAILED,54:31.2,1618.77
2518161,46,prior,5,1,17,30,CANCELLED,PAID,54:31.2,2139.13
1406544,46,prior,6,1,15,28,DELIVERED,FAILED,54:31.2,640.66
821110,46,prior,7,1,12,28,CANCELLED,FAILED,54:31.2,484.47
398975,46,prior,8,1,12,21,PLACED,REFUNDED,54:31.2,669.57
3198849,46,prior,9,1,16,14,DELIVERED,PAID,54:31.2,788.58
1538381,46,prior,10,0,12,6,PLACED,PAID,54:31.2,1481.56
244623,46,prior,11,0,12,7,CANCELLED,REFUNDED,54:31.2,267.05
2998652,46,prior,12,0,16,14,CANCELLED,PAID,54:31.2,1248.37
1876837,46,prior,13,0,13,14,CANCELLED,FAILED,54:31.2,748.64
1945511,46,prior,14,0,14,14,DELIVERED,FAILED,54:31.2,1679.22
2596585,46,prior,15,0,16,28,PLACED,REFUNDED,54:31.2,1815.98
1254066,46,prior,16,0,15,21,PLACED,PAID,54:31.2,1054.04
2661433,46,prior,17,6,17,30,CANCELLED,REFUNDED,54:31.2,348.09
2681913,46,prior,18,0,9,22,PLACED,REFUNDED,54:31.2,1092.11
2009771,46,prior,19,0,16,21,PLACED,REFUNDED,54:31.2,151.64
1947848,46,train,20,4,20,11,PLACED,FAILED,54:31.2,2106.41
2857489,47,prior,1,5,16,,DELIVERED,FAILED,54:31.2,2401.1
1303645,47,prior,2,6,15,1,DELIVERED,PAID,54:31.2,1754.57
2532123,47,prior,3,4,13,5,DELIVERED,FAILED,54:31.2,453.49
2201188,47,prior,4,2,10,12,PLACED,REFUNDED,54:31.2,527.95
1899315,47,prior,5,2,22,14,CANCELLED,REFUNDED,54:31.2,2166.25
2906490,47,train,6,4,22,16,CANCELLED,PAID,54:31.2,1880.64
1035233,48,prior,1,6,16,,CANCELLED,PAID,54:31.2,2286.62
3166874,48,prior,2,5,13,27,CANCELLED,FAILED,54:31.2,1388.59
2766710,48,prior,3,6,9,15,DELIVERED,PAID,54:31.2,922.6
501067,48,prior,4,5,12,27,PLACED,REFUNDED,54:31.2,1288.7
1643524,48,prior,5,6,10,29,DELIVERED,FAILED,54:31.2,1233.7
1657641,48,prior,6,5,9,27,CANCELLED,FAILED,54:31.2,1319.26
749250,48,prior,7,6,11,29,DELIVERED,REFUNDED,54:31.2,712.02
795269,48,prior,8,6,11,14,PLACED,PAID,54:31.2,742.57
3067391,48,prior,9,5,18,13,PLACED,FAILED,54:31.2,465.81
555834,48,prior,10,5,22,14,PLACED,PAID,54:31.2,1770.13
2924697,48,train,11,5,18,14,PLACED,REFUNDED,54:31.2,378.95
1216869,49,prior,1,2,9,,CANCELLED,REFUNDED,54:31.2,2205.48
2406693,49,prior,2,6,19,30,PLACED,PAID,54:31.2,2392.26
3283823,49,prior,3,5,14,30,CANCELLED,FAILED,54:31.2,594.32
1526098,49,prior,4,3,16,30,PLACED,FAILED,54:31.2,689.18
1557694,49,prior,5,1,12,19,CANCELLED,FAILED,54:31.2,506.94
379097,49,prior,6,1,11,30,CANCELLED,REFUNDED,54:31.2,709.95
500437,49,prior,7,2,15,30,PLACED,FAILED,54:31.2,1673.14
1250641,49,prior,8,2,11,28,PLACED,PAID,54:31.2,2294.38
519514,49,train,9,4,12,2,CANCELLED,FAILED,54:31.2,2271.42
1363380,50,prior,1,3,9,,CANCELLED,PAID,54:31.2,406.74
3131103,50,prior,2,6,12,10,CANCELLED,FAILED,54:31.2,1296.35
2197066,50,prior,3,1,13,9,PLACED,REFUNDED,54:31.2,899.84
3201640,50,prior,4,0,11,6,PLACED,PAID,54:31.2,756.05
2756806,50,prior,5,4,14,11,CANCELLED,REFUNDED,54:31.2,1379.22
1905727,50,prior,6,2,10,5,DELIVERED,REFUNDED,54:31.2,1411.06
357849,50,prior,7,3,13,8,PLACED,REFUNDED,54:31.2,166.36
1673791,50,prior,8,6,14,3,DELIVERED,PAID,54:31.2,596.85
1941871,50,prior,9,4,11,5,CANCELLED,PAID,54:31.2,540.98
1431607,50,prior,10,2,10,5,CANCELLED,PAID,54:31.2,1439.64
935755,50,prior,11,6,9,4,DELIVERED,FAILED,54:31.2,2236.42
771250,50,prior,12,3,18,4,PLACED,FAILED,54:31.2,1030.06
218647,50,prior,13,6,14,10,CANCELLED,FAILED,54:31.2,2461.85
482971,50,prior,14,4,11,5,DELIVERED,REFUNDED,54:31.2,368.46
1261865,50,prior,15,2,10,5,PLACED,FAILED,54:31.2,1455.63
2102570,50,prior,16,1,8,13,CANCELLED,PAID,54:31.2,1508.06
1856643,50,prior,17,2,15,8,CANCELLED,PAID,54:31.2,933.69
2199859,50,prior,18,1,10,6,DELIVERED,REFUNDED,54:31.2,1071.37
505360,50,prior,19,3,11,2,PLACED,REFUNDED,54:31.2,2055.89
2829245,50,prior,20,1,10,5,PLACED,FAILED,54:31.2,1264.5
1077695,50,prior,21,1,13,14,DELIVERED,PAID,54:31.2,2280.38
3067010,50,prior,22,1,12,7,PLACED,FAILED,54:31.2,1759.12
458687,50,prior,23,6,17,5,CANCELLED,REFUNDED,54:31.2,786.13
536094,50,prior,24,3,10,4,DELIVERED,FAILED,54:31.2,2471.67
886814,50,prior,25,2,11,6,PLACED,FAILED,54:31.2,872.55
1291785,50,prior,26,1,13,6,PLACED,PAID,54:31.2,630.67
1182191,50,prior,27,5,7,11,DELIVERED,PAID,54:31.2,2082.73
2333885,50,prior,28,2,10,4,PLACED,PAID,54:31.2,835.28
3112215,50,prior,29,3,11,1,CANCELLED,REFUNDED,54:31.2,348.87
3276486,50,prior,30,3,12,7,CANCELLED,PAID,54:31.2,1826.6
2870447,50,prior,31,2,11,6,CANCELLED,FAILED,54:31.2,1672.56
623555,50,prior,32,2,12,7,DELIVERED,REFUNDED,54:31.2,865.3
2443843,50,prior,33,5,7,10,PLACED,FAILED,54:31.2,1821.43
867561,50,prior,34,0,22,2,DELIVERED,REFUNDED,54:31.2,822.01
2049647,50,prior,35,4,11,4,DELIVERED,FAILED,54:31.2,1109.1
2981401,50,prior,36,1,11,4,DELIVERED,PAID,54:31.2,1243.56
